Customer Lifetime Value,Coverage,Gender,Income,Marital Status,Months Since Last Claim,Months Since Policy Inception,Number of Policies,Total Claim Amount,Vehicle Size,Number of Open Complaints,MPA(50-100),MPA(101-150),MPA(151-200),MPA(201-250)
5229.68034,Basic,F,26540,Divorced,13,65,5,331.2,Medsize,1,1,0,0,0
8200.269735,Basic,M,24814,Single,31,48,2,331.2,Medsize,0,1,0,0,0
22399.12944,Basic,F,78494,Married,21,53,2,78.189401,Medsize,0,1,0,0,0
2453.570794,Basic,M,29735,Single,3,92,1,331.2,Medsize,0,1,0,0,0
2734.149158,Basic,M,34865,Married,15,16,1,255.946801,Medsize,0,1,0,0,0
5603.73932,Basic,F,95284,Married,6,35,4,327.647322,Medsize,0,1,0,0,0
5421.018201,Basic,M,40376,Married,16,46,8,427.874055,Large,0,1,0,0,0
2726.797356,Basic,M,31385,Divorced,31,5,1,68.193193,Medsize,0,1,0,0,0
4877.954567,Basic,M,20178,Divorced,26,52,6,331.2,Medsize,2,1,0,0,0
4654.954187,Basic,F,0,Married,31,76,3,331.2,Medsize,4,1,0,0,0
2742.797845,Basic,F,32437,Married,25,96,1,331.2,Small,0,1,0,0,0
5394.913017,Basic,F,29853,Single,8,36,6,76.586018,Medsize,0,1,0,0,0
8267.848845,Basic,M,59597,Married,6,59,2,222.791933,Medsize,0,1,0,0,0
5229.986897,Basic,M,18129,Single,21,56,5,364.695093,Medsize,0,1,0,0,0
6919.016085,Basic,F,0,Single,5,85,2,40.401396,Medsize,1,1,0,0,0
2685.738737,Basic,M,45754,Divorced,34,88,1,333.189774,Medsize,0,1,0,0,0
2443.925701,Basic,M,0,Married,2,55,1,124.180159,Medsize,0,1,0,0,0
2730.96734,Basic,F,24967,Married,6,38,1,331.2,Medsize,0,1,0,0,0
2780.845565,Basic,M,88704,Married,16,78,1,259.714887,Small,0,1,0,0,0
5316.606293,Basic,F,21299,Married,0,1,9,331.2,Medsize,0,1,0,0,0
8031.706693,Basic,M,40082,Divorced,6,18,2,331.2,Small,0,1,0,0,0
5439.3601,Basic,F,69186,Single,24,16,3,192.591072,Small,0,1,0,0,0
5420.339434,Basic,M,21881,Married,9,27,5,133.099001,Medsize,0,1,0,0,0
2647.519741,Basic,M,37876,Single,13,15,1,300.056383,Medsize,0,1,0,0,0
2727.082424,Basic,F,29286,Married,5,20,1,496.8,Small,1,1,0,0,0
4807.002259,Basic,F,0,Single,4,69,9,496.8,Medsize,0,1,0,0,0
2674.730716,Basic,M,56342,Single,12,89,1,331.2,Small,0,1,0,0,0
10551.1476,Basic,M,50941,Single,17,46,2,331.2,Small,0,1,0,0,0
5460.373249,Basic,F,31530,Married,24,47,3,331.2,Medsize,1,1,0,0,0
2453.570794,Basic,M,29735,Single,3,92,1,331.2,Medsize,0,1,0,0,0
2710.811423,Basic,M,31998,Married,31,70,1,331.2,Small,0,1,0,0,0
2393.1169,Basic,M,22981,Single,30,8,1,16.80116,Large,0,1,0,0,0
5461.967787,Basic,F,42650,Married,10,92,5,35.565605,Medsize,0,1,0,0,0
2675.569927,Basic,M,67837,Married,19,17,1,430.477436,Medsize,4,1,0,0,0
5548.031892,Basic,M,67798,Divorced,1,78,9,331.2,Medsize,0,1,0,0,0
5557.934118,Basic,F,83576,Married,35,72,5,331.2,Medsize,0,1,0,0,0
2787.501453,Basic,F,62506,Married,3,90,1,331.2,Large,0,1,0,0,0
4949.525372,Basic,F,0,Single,27,56,7,331.2,Medsize,0,1,0,0,0
5554.826011,Basic,F,52984,Married,12,81,5,167.667603,Medsize,0,1,0,0,0
5524.310373,Basic,F,70360,Married,0,66,8,331.2,Small,0,1,0,0,0
5442.744248,Basic,F,25884,Married,18,36,9,292.274846,Medsize,3,1,0,0,0
2647.519741,Basic,M,37876,Single,13,15,1,300.056383,Medsize,0,1,0,0,0
2760.476712,Basic,M,79065,Married,13,24,1,290.886242,Medsize,0,1,0,0,0
2734.439188,Basic,M,54010,Married,5,89,1,331.2,Medsize,0,1,0,0,0
5070.227097,Basic,F,0,Divorced,8,24,6,331.2,Small,0,1,0,0,0
8271.906799,Basic,M,62912,Married,9,89,2,168.358644,Medsize,0,1,0,0,0
8388.717011,Basic,F,87123,Married,13,87,2,118.468275,Large,0,1,0,0,0
8337.194193,Basic,F,74460,Married,3,25,2,331.2,Medsize,0,1,0,0,0
2725.322949,Basic,F,45025,Married,35,85,1,452.271771,Medsize,1,1,0,0,0
2776.772734,Basic,F,70793,Married,32,1,1,62.625841,Large,0,1,0,0,0
2647.519741,Basic,M,37876,Single,13,15,1,300.056383,Medsize,0,1,0,0,0
2795.735679,Basic,M,85950,Divorced,5,61,1,47.70723,Small,0,1,0,0,0
11005.02349,Basic,M,0,Single,31,69,2,496.8,Medsize,2,1,0,0,0
2757.383982,Basic,M,50414,Married,25,34,1,331.2,Medsize,0,1,0,0,0
2693.663643,Basic,M,29038,Married,14,61,1,56.351667,Medsize,0,1,0,0,0
2759.978287,Basic,M,92296,Married,4,65,1,331.2,Medsize,0,1,0,0,0
3728.874098,Basic,M,0,Single,21,54,3,496.8,Medsize,5,1,0,0,0
2725.356404,Basic,F,36650,Married,2,70,1,56.60333,Large,1,1,0,0,0
2563.582441,Basic,F,0,Married,11,60,1,331.2,Small,0,1,0,0,0
2453.570794,Basic,M,29735,Single,3,92,1,331.2,Medsize,0,1,0,0,0
2732.652352,Basic,F,86650,Single,7,64,1,323.865715,Medsize,2,1,0,0,0
5511.033294,Basic,F,36267,Married,21,1,8,263.454037,Medsize,0,1,0,0,0
5515.246935,Basic,F,75963,Divorced,4,23,7,102.147789,Medsize,0,1,0,0,0
10620.49148,Basic,F,35601,Single,34,15,2,249.803437,Medsize,0,1,0,0,0
21123.1166,Basic,M,0,Single,15,9,2,496.8,Medsize,0,1,0,0,0
2453.570794,Basic,M,29735,Single,3,92,1,331.2,Medsize,0,1,0,0,0
5052.381573,Basic,M,34645,Single,1,2,5,220.446667,Large,3,1,0,0,0
2674.730716,Basic,M,56342,Single,12,89,1,331.2,Small,0,1,0,0,0
5417.744055,Basic,F,54898,Single,25,32,9,176.242159,Small,0,1,0,0,0
4167.994667,Basic,F,0,Single,22,98,8,433.959806,Medsize,3,1,0,0,0
7416.466665,Basic,M,0,Married,6,52,2,238.057939,Medsize,0,1,0,0,0
8209.924674,Basic,M,66037,Married,2,83,2,69.004181,Medsize,0,1,0,0,0
5548.031892,Basic,M,67798,Divorced,1,78,9,331.2,Medsize,0,1,0,0,0
17254.03699,Basic,M,0,Married,33,49,2,331.2,Medsize,1,1,0,0,0
7850.590399,Basic,F,0,Married,5,78,2,331.2,Medsize,0,1,0,0,0
2756.543334,Basic,F,42336,Single,12,56,1,25.605349,Medsize,0,1,0,0,0
5548.031892,Basic,M,67798,Divorced,1,78,9,331.2,Medsize,0,1,0,0,0
2347.591802,Basic,M,0,Single,14,10,1,757.89114,Medsize,1,1,0,0,0
2647.519741,Basic,M,37876,Single,13,15,1,300.056383,Medsize,0,1,0,0,0
5520.476175,Basic,M,94676,Divorced,27,14,3,331.2,Medsize,0,1,0,0,0
2754.461855,Basic,F,25151,Married,22,19,1,318.040989,Medsize,0,1,0,0,0
5377.90796,Basic,M,34528,Married,22,0,7,183.602763,Large,2,1,0,0,0
7950.178237,Basic,M,26189,Single,6,42,2,331.2,Small,0,1,0,0,0
2754.143877,Basic,F,58705,Married,19,95,1,48.956424,Medsize,0,1,0,0,0
5081.741976,Basic,F,0,Married,17,76,7,93.697638,Medsize,0,1,0,0,0
5363.531017,Basic,F,43879,Single,19,60,5,242.133552,Medsize,0,1,0,0,0
5354.365535,Basic,F,17099,Married,13,28,9,331.2,Small,0,1,0,0,0
5300.686394,Basic,M,26585,Married,26,23,4,308.651195,Large,0,1,0,0,0
2449.580048,Basic,M,0,Single,20,44,1,496.8,Large,0,1,0,0,0
2748.933734,Basic,M,55964,Divorced,20,0,1,496.8,Medsize,0,1,0,0,0
2648.350463,Basic,F,29587,Married,8,68,1,331.2,Small,0,1,0,0,0
8256.2978,Basic,F,62902,Married,14,94,2,159.383042,Medsize,0,1,0,0,0
2640.488905,Basic,M,15776,Married,20,59,1,337.596914,Medsize,0,1,0,0,0
4564.512659,Basic,F,12626,Single,31,15,3,331.2,Small,4,1,0,0,0
5451.802287,Basic,M,55898,Married,35,87,6,441.951758,Medsize,0,1,0,0,0
8256.2978,Basic,F,62902,Married,14,94,2,159.383042,Medsize,0,1,0,0,0
2735.469265,Basic,F,96314,Single,2,76,1,296.995798,Medsize,0,1,0,0,0
2762.801339,Basic,F,72335,Single,23,35,1,331.2,Medsize,0,1,0,0,0
5358.163394,Basic,F,40833,Single,13,84,6,294.591676,Medsize,0,1,0,0,0
2656.846648,Basic,F,18834,Married,20,89,1,453.895633,Medsize,0,1,0,0,0
2702.692335,Basic,M,22415,Married,0,79,1,352.894843,Large,0,1,0,0,0
5133.397765,Basic,F,28647,Divorced,11,59,3,331.2,Small,0,1,0,0,0
5384.431665,Basic,M,83689,Single,21,10,8,307.139132,Medsize,2,1,0,0,0
2652.061785,Basic,F,0,Married,7,1,1,484.318536,Medsize,1,1,0,0,0
2393.915369,Basic,M,0,Single,24,10,1,425.266308,Medsize,0,1,0,0,0
2659.337982,Basic,M,24495,Single,29,65,1,336,Small,0,1,0,0,0
2764.493659,Basic,M,61085,Married,27,34,1,336,Medsize,1,1,0,0,0
5610.96434,Basic,F,77493,Single,2,35,3,307.963291,Medsize,0,1,0,0,0
16706.11699,Basic,F,63933,Divorced,35,98,2,424.883448,Medsize,0,1,0,0,0
5536.386959,Basic,F,52220,Married,17,42,5,336,Small,1,1,0,0,0
5116.237577,Basic,F,0,Married,1,11,5,131.401291,Medsize,0,1,0,0,0
2554.437138,Basic,M,12459,Married,4,41,1,336,Small,0,1,0,0,0
2821.947219,Basic,F,38977,Married,27,22,1,139.489926,Medsize,0,1,0,0,0
14158.61364,Basic,F,83235,Married,16,33,2,336,Medsize,0,1,0,0,0
2523.171245,Basic,F,0,Single,20,81,1,504,Small,0,1,0,0,0
2778.903705,Basic,F,73570,Single,0,46,1,75.936096,Medsize,1,1,0,0,0
2520.12318,Basic,M,0,Married,18,47,1,63.043197,Medsize,0,1,0,0,0
4984.095342,Basic,F,0,Divorced,25,48,9,336,Small,0,1,0,0,0
5297.151805,Basic,F,23908,Married,18,57,4,336,Medsize,0,1,0,0,0
24980.22553,Basic,F,88440,Single,19,30,2,27.145151,Medsize,0,1,0,0,0
8286.964421,Basic,F,40001,Divorced,26,7,2,142.567008,Medsize,0,1,0,0,0
2393.915369,Basic,M,0,Single,24,10,1,425.266308,Medsize,0,1,0,0,0
5639.941974,Basic,M,73168,Married,21,50,3,425.800112,Medsize,0,1,0,0,0
7985.14214,Basic,F,52339,Divorced,7,55,2,336,Medsize,3,1,0,0,0
2755.747968,Basic,F,49648,Divorced,0,23,1,65.954813,Medsize,0,1,0,0,0
8323.073985,Basic,M,97245,Divorced,29,29,2,4.110585,Medsize,0,1,0,0,0
7098.91414,Basic,M,0,Single,18,99,2,349.783046,Medsize,0,1,0,0,0
5511.491102,Basic,F,79027,Single,13,37,5,336,Medsize,0,1,0,0,0
4838.981869,Basic,M,0,Divorced,11,36,7,336,Large,2,1,0,0,0
5372.914477,Basic,M,50405,Divorced,6,21,9,7.069583,Medsize,1,1,0,0,0
5161.789881,Basic,M,0,Married,6,24,6,469.491537,Medsize,0,1,0,0,0
13473.18567,Basic,M,25302,Married,13,16,2,336,Medsize,1,1,0,0,0
5328.835851,Basic,F,81064,Single,20,4,3,42.238585,Large,4,1,0,0,0
5630.793,Basic,M,72874,Married,26,31,6,336,Small,0,1,0,0,0
16477.76843,Basic,F,49825,Married,14,27,2,336,Medsize,3,1,0,0,0
5581.761298,Basic,F,62739,Divorced,29,80,3,239.328571,Medsize,0,1,0,0,0
5309.435869,Basic,F,22404,Married,0,62,4,211.136067,Medsize,1,1,0,0,0
4568.819387,Basic,M,0,Single,5,33,7,524.836298,Medsize,1,1,0,0,0
4929.8075,Basic,F,0,Single,25,21,6,837.438442,Medsize,0,1,0,0,0
5678.046711,Basic,F,68671,Married,30,49,6,8.076879,Medsize,0,1,0,0,0
2831.683664,Basic,F,70037,Married,6,61,1,409.985435,Large,0,1,0,0,0
4633.101259,Basic,M,0,Single,0,86,3,336,Medsize,0,1,0,0,0
22110.39804,Basic,F,65724,Single,13,66,2,14.518312,Medsize,0,1,0,0,0
5639.941974,Basic,M,73168,Married,21,50,3,425.800112,Medsize,0,1,0,0,0
2403.53947,Basic,M,24248,Married,33,82,1,336,Medsize,3,1,0,0,0
5561.291397,Basic,M,92678,Divorced,0,67,3,34.689611,Small,0,1,0,0,0
5565.693282,Basic,M,74720,Divorced,15,99,3,200.812425,Medsize,0,1,0,0,0
5600.010179,Basic,F,63621,Married,8,48,5,444.620265,Medsize,0,1,0,0,0
5682.515346,Basic,F,36938,Married,32,31,3,244.801119,Medsize,0,1,0,0,0
16005.50507,Basic,M,44901,Married,15,56,2,460.806124,Small,2,1,0,0,0
5366.779081,Basic,F,0,Married,5,29,4,223.174067,Large,0,1,0,0,0
7271.43404,Basic,M,20545,Single,23,86,2,336,Medsize,0,1,0,0,0
2787.539793,Basic,M,34927,Married,5,2,1,242.491357,Large,0,1,0,0,0
2713.36798,Basic,F,31535,Single,27,46,1,90.525716,Medsize,0,1,0,0,0
2754.45676,Basic,M,79507,Married,7,17,1,442.199439,Medsize,3,1,0,0,0
2796.802191,Basic,M,77362,Married,14,25,1,386.599797,Medsize,0,1,0,0,0
7511.660568,Basic,F,0,Single,9,96,2,340.201412,Medsize,0,1,0,0,0
13596.19972,Basic,M,20128,Married,28,10,2,336,Medsize,2,1,0,0,0
8471.417471,Basic,M,63513,Married,13,76,2,185.667213,Small,0,1,0,0,0
5689.644114,Basic,F,83640,Married,20,13,4,471.050488,Medsize,0,1,0,0,0
2750.705045,Basic,M,51789,Divorced,8,34,1,336,Large,0,1,0,0,0
5592.455266,Basic,F,62229,Divorced,13,26,5,336,Medsize,0,1,0,0,0
4774.747415,Basic,F,0,Single,20,81,9,336,Medsize,0,1,0,0,0
8355.774443,Basic,F,64502,Married,22,49,2,39.336222,Medsize,0,1,0,0,0
8456.722498,Basic,F,84574,Divorced,13,75,2,167.459769,Medsize,0,1,0,0,0
1898.683686,Basic,F,0,Single,17,20,1,702.020904,Small,5,1,0,0,0
5558.304507,Basic,M,37473,Married,0,92,3,336,Medsize,0,1,0,0,0
2749.407985,Basic,F,71445,Single,6,95,1,336,Medsize,2,1,0,0,0
4875.31604,Basic,M,10743,Married,12,64,8,336,Medsize,2,1,0,0,0
8133.157212,Basic,F,32021,Single,12,58,2,336,Small,0,1,0,0,0
5480.701059,Basic,F,46946,Divorced,10,37,9,336,Medsize,0,1,0,0,0
8268.272933,Basic,M,95419,Married,6,61,2,336,Medsize,3,1,0,0,0
5292.632491,Basic,F,0,Married,13,8,3,336,Medsize,0,1,0,0,0
2795.410029,Basic,F,40516,Married,21,31,1,137.168874,Small,0,1,0,0,0
20123.86854,Basic,M,0,Single,18,23,2,504,Small,0,1,0,0,0
5552.331515,Basic,F,35011,Married,7,91,8,215.728468,Large,0,1,0,0,0
2816.758764,Basic,F,66023,Married,11,94,1,265.629611,Medsize,0,1,0,0,0
8435.176463,Basic,M,64692,Married,17,80,2,336,Small,0,1,0,0,0
7780.903354,Basic,F,0,Married,29,93,2,504,Small,0,1,0,0,0
5639.941974,Basic,M,73168,Married,21,50,3,425.800112,Medsize,0,1,0,0,0
16547.63728,Basic,M,46593,Married,3,81,2,129.151543,Medsize,0,1,0,0,0
5638.150224,Basic,M,85896,Married,28,27,3,48.629646,Medsize,0,1,0,0,0
2803.796963,Basic,F,43775,Married,3,42,1,310.744656,Medsize,0,1,0,0,0
5639.941974,Basic,M,73168,Married,21,50,3,425.800112,Medsize,0,1,0,0,0
5633.949267,Basic,M,37595,Married,2,22,9,501.994635,Medsize,0,1,0,0,0
5640.021911,Basic,M,41396,Married,7,7,3,336,Medsize,0,1,0,0,0
17966.28765,Basic,F,0,Single,15,44,2,504,Medsize,0,1,0,0,0
8459.053233,Basic,F,92717,Married,24,19,2,224.27582,Medsize,0,1,0,0,0
5519.078475,Basic,M,50406,Divorced,20,23,9,132.208612,Medsize,0,1,0,0,0
2807.049427,Basic,M,80915,Married,17,66,1,187.854818,Medsize,0,1,0,0,0
5201.707743,Basic,M,0,Married,2,49,9,336,Large,0,1,0,0,0
2419.306466,Basic,M,0,Married,12,29,1,336,Small,1,1,0,0,0
5568.889245,Basic,F,53295,Married,12,97,8,250.423844,Small,0,1,0,0,0
5509.377781,Basic,M,34236,Married,3,87,8,336,Small,0,1,0,0,0
5638.543833,Basic,F,74286,Married,27,0,3,277.585067,Medsize,0,1,0,0,0
2719.853023,Basic,M,41005,Single,22,37,1,336,Medsize,0,1,0,0,0
8364.559003,Basic,M,72117,Married,1,98,2,106.737787,Medsize,0,1,0,0,0
7919.832069,Basic,M,0,Married,13,18,2,336,Medsize,0,1,0,0,0
13569.24071,Basic,M,20978,Married,35,20,2,336,Medsize,0,1,0,0,0
21941.85759,Basic,F,26378,Married,22,79,2,147.795699,Medsize,1,1,0,0,0
2769.72527,Basic,M,39646,Married,9,35,1,279.714859,Small,0,1,0,0,0
4915.39018,Basic,M,0,Single,13,48,9,504,Medsize,0,1,0,0,0
5607.253592,Basic,F,39507,Married,32,17,5,283.743206,Medsize,0,1,0,0,0
2795.546288,Basic,M,69809,Married,0,60,1,111.823103,Medsize,0,1,0,0,0
5619.849825,Basic,M,66620,Married,13,75,7,336,Medsize,0,1,0,0,0
2607.81554,Basic,F,0,Married,26,44,1,336,Medsize,1,1,0,0,0
2797.674845,Basic,M,69604,Married,10,50,1,112.336604,Medsize,0,1,0,0,0
4921.752296,Basic,F,0,Single,28,29,8,336,Medsize,0,1,0,0,0
5580.916514,Basic,F,31972,Married,4,89,3,416.2618,Small,0,1,0,0,0
2734.328157,Basic,F,30916,Single,6,50,1,21.143072,Medsize,0,1,0,0,0
4653.094259,Basic,M,0,Single,1,4,4,585.482275,Medsize,1,1,0,0,0
5565.892477,Basic,M,90607,Single,8,89,3,311.514116,Medsize,0,1,0,0,0
5365.975978,Basic,M,51240,Single,0,37,5,283.849464,Medsize,2,1,0,0,0
5497.659883,Basic,M,28128,Married,6,52,4,336,Medsize,0,1,0,0,0
8488.561363,Basic,F,80213,Married,12,17,2,440.268527,Medsize,0,1,0,0,0
11044.10847,Basic,M,44524,Married,28,42,2,200.768848,Medsize,0,1,0,0,0
2453.336242,Basic,M,0,Married,5,70,1,449.601961,Medsize,2,1,0,0,0
4974.235309,Basic,F,0,Single,18,74,3,336,Medsize,0,1,0,0,0
8270.625331,Basic,M,44656,Married,2,80,2,336,Medsize,0,1,0,0,0
5100.737803,Basic,M,41186,Single,15,29,3,242.320409,Medsize,4,1,0,0,0
8110.536059,Basic,M,36554,Married,6,62,2,433.38842,Small,1,1,0,0,0
2756.472584,Basic,M,43540,Married,29,60,1,117.585017,Medsize,0,1,0,0,0
5625.307768,Basic,M,97095,Married,4,8,5,208.035411,Large,0,1,0,0,0
4863.266809,Basic,M,0,Single,3,35,5,646.785442,Small,0,1,0,0,0
5577.54128,Basic,M,97868,Married,5,22,3,267.786573,Large,1,1,0,0,0
2786.661219,Basic,F,94310,Divorced,1,76,1,430.769347,Small,4,1,0,0,0
2808.078361,Basic,F,55005,Divorced,31,39,1,336,Medsize,1,1,0,0,0
2554.551152,Basic,F,0,Married,19,27,1,336,Medsize,0,1,0,0,0
2813.309659,Basic,M,72333,Married,10,20,1,177.224451,Large,0,1,0,0,0
5680.467468,Basic,M,90353,Married,3,64,7,72.617605,Medsize,0,1,0,0,0
5533.229132,Basic,M,23241,Married,11,14,9,504,Small,0,1,0,0,0
2393.915369,Basic,M,0,Single,24,10,1,425.266308,Medsize,0,1,0,0,0
5580.960642,Basic,M,25180,Married,21,44,9,235.895575,Medsize,0,1,0,0,0
2393.915369,Basic,M,0,Single,24,10,1,425.266308,Medsize,0,1,0,0,0
2691.70088,Basic,M,34322,Married,20,46,1,336,Medsize,2,1,0,0,0
2594.591182,Basic,M,0,Married,17,47,1,494.196873,Medsize,1,1,0,0,0
2818.31302,Basic,M,88816,Married,33,9,1,164.282841,Medsize,0,1,0,0,0
2777.525403,Basic,F,59124,Married,18,31,1,173.426207,Small,2,1,0,0,0
2744.083863,Basic,M,79192,Divorced,11,74,1,336,Small,0,1,0,0,0
2155.209879,Basic,F,0,Single,22,67,1,336,Medsize,3,1,0,0,0
19338.5293,Basic,F,22784,Married,11,68,2,224.904234,Medsize,0,1,0,0,0
7329.828776,Basic,M,0,Single,4,63,2,622.381217,Medsize,0,1,0,0,0
2719.431536,Basic,M,37703,Divorced,11,51,1,83.121963,Medsize,0,1,0,0,0
19511.99782,Basic,F,0,Single,28,26,2,491.112176,Medsize,0,1,0,0,0
13865.83107,Basic,F,53484,Divorced,12,12,2,333.051529,Medsize,0,1,0,0,0
5626.530435,Basic,F,46897,Married,16,47,3,344.377218,Small,0,1,0,0,0
8408.317401,Basic,M,82800,Married,12,94,2,442.194796,Medsize,0,1,0,0,0
8406.385414,Basic,F,42540,Married,15,52,2,43.548973,Medsize,0,1,0,0,0
5627.297887,Basic,F,61486,Married,2,65,3,334.13351,Medsize,0,1,0,0,0
5500.576161,Basic,M,35396,Divorced,32,12,3,336,Medsize,0,1,0,0,0
2837.109178,Basic,M,90893,Married,8,82,1,70.712507,Medsize,0,1,0,0,0
6933.335325,Basic,F,0,Single,19,66,2,504,Medsize,1,1,0,0,0
8173.50314,Basic,F,68144,Married,29,98,2,336,Large,4,1,0,0,0
5616.845326,Basic,M,48602,Married,30,46,5,487.884823,Small,0,1,0,0,0
7880.337212,Basic,M,23129,Married,10,74,2,491.65337,Medsize,0,1,0,0,0
2824.681217,Basic,F,82875,Married,5,20,1,455.337179,Small,0,1,0,0,0
8409.668976,Basic,F,53986,Married,22,37,2,127.886591,Medsize,1,1,0,0,0
2466.581354,Basic,F,0,Single,6,18,1,504,Small,0,1,0,0,0
2378.090679,Basic,M,0,Single,35,74,1,734.072654,Small,0,1,0,0,0
8274.145703,Basic,F,69011,Single,3,52,2,336,Medsize,0,1,0,0,0
2393.915369,Basic,M,0,Single,24,10,1,425.266308,Medsize,0,1,0,0,0
2458.746211,Basic,M,0,Single,20,44,1,504,Medsize,0,1,0,0,0
2813.50617,Basic,F,50397,Married,34,77,1,350.65008,Small,0,1,0,0,0
5639.941974,Basic,M,73168,Married,21,50,3,425.800112,Medsize,0,1,0,0,0
2430.959055,Basic,M,0,Single,29,30,1,341.329847,Medsize,0,1,0,0,0
2704.537211,Basic,F,24173,Married,16,96,1,181.468292,Medsize,0,1,0,0,0
2510.593651,Basic,M,0,Single,25,30,1,522.41314,Small,0,1,0,0,0
2624.099741,Basic,F,11822,Single,10,89,1,285.894115,Large,0,1,0,0,0
8161.781091,Basic,F,45270,Single,11,63,2,46.053458,Medsize,0,1,0,0,0
19690.44179,Basic,F,36032,Divorced,11,39,2,336,Small,0,1,0,0,0
2796.870102,Basic,F,54655,Married,34,9,1,186.608147,Small,1,1,0,0,0
2728.842912,Basic,F,40516,Divorced,9,75,1,336,Small,0,1,0,0,0
5447.835272,Basic,F,55483,Single,26,46,3,230.912999,Medsize,0,1,0,0,0
11084.60844,Basic,M,25542,Married,21,47,2,448.374285,Medsize,0,1,0,0,0
17019.0061,Basic,F,89601,Married,1,8,2,117.015463,Medsize,0,1,0,0,0
5626.572446,Basic,F,59782,Married,29,51,9,336,Small,0,1,0,0,0
2819.114769,Basic,F,88067,Married,19,59,1,336,Small,0,1,0,0,0
5551.589436,Basic,M,46043,Married,22,59,7,336,Medsize,0,1,0,0,0
5407.745153,Basic,F,22555,Married,1,62,3,336,Medsize,0,1,0,0,0
8432.519368,Basic,M,87728,Divorced,24,65,2,201.589875,Medsize,0,1,0,0,0
2349.957291,Basic,M,0,Single,21,5,1,716.67276,Large,0,1,0,0,0
2769.252177,Basic,M,40506,Married,14,98,1,113.724707,Medsize,0,1,0,0,0
4700.421406,Basic,M,0,Single,2,33,9,504,Medsize,0,1,0,0,0
22325.82746,Basic,M,99241,Single,22,27,2,48.304125,Large,0,1,0,0,0
2805.176489,Basic,M,98859,Divorced,3,57,1,504,Small,0,1,0,0,0
2691.596929,Basic,M,33104,Married,10,23,1,336,Small,1,1,0,0,0
2750.540853,Basic,F,34200,Divorced,27,15,1,167.295936,Medsize,0,1,0,0,0
2760.954751,Basic,F,34717,Married,7,33,1,336,Medsize,2,1,0,0,0
2746.921502,Basic,M,62302,Single,7,7,1,504,Small,0,1,0,0,0
5460.315095,Basic,M,45404,Married,13,11,6,266.144648,Medsize,2,1,0,0,0
2805.098562,Basic,F,26004,Married,12,3,1,336,Medsize,0,1,0,0,0
5002.093264,Basic,M,0,Single,35,56,3,504,Medsize,0,1,0,0,0
2753.159194,Basic,F,75277,Married,2,48,1,459.743736,Medsize,3,1,0,0,0
2784.969185,Basic,M,61807,Divorced,0,96,1,104.209216,Large,0,1,0,0,0
19363.52743,Basic,M,49945,Married,21,65,2,50.40447,Large,0,1,0,0,0
12556.95366,Basic,F,0,Single,34,10,2,504,Small,0,1,0,0,0
5669.974517,Basic,F,43416,Married,7,99,5,336,Medsize,0,1,0,0,0
2857.11061,Basic,F,91811,Married,1,85,1,333.7925,Medsize,0,1,0,0,0
2755.221411,Basic,F,39393,Married,24,56,1,405.883346,Medsize,1,1,0,0,0
7600.034998,Basic,F,0,Single,3,94,2,504,Medsize,0,1,0,0,0
2803.59608,Basic,F,60707,Married,2,24,1,327.061103,Medsize,0,1,0,0,0
2855.687705,Basic,F,99612,Married,14,20,1,336,Small,0,1,0,0,0
2764.024716,Basic,F,54183,Divorced,1,91,1,336,Large,0,1,0,0,0
2809.766683,Basic,M,74713,Married,20,67,1,336,Large,0,1,0,0,0
4748.794301,Basic,M,0,Single,8,74,3,504,Small,0,1,0,0,0
5181.054467,Basic,F,0,Married,4,64,7,336,Large,0,1,0,0,0
2485.886754,Basic,M,0,Single,24,58,1,504,Medsize,0,1,0,0,0
5348.30258,Basic,M,31572,Married,14,95,3,292.434826,Medsize,3,1,0,0,0
5639.941974,Basic,M,73168,Married,21,50,3,425.800112,Medsize,0,1,0,0,0
5375.821564,Basic,M,66844,Married,11,80,5,104.977375,Medsize,4,1,0,0,0
13891.67638,Basic,F,70725,Divorced,2,0,2,336,Medsize,0,1,0,0,0
2393.915369,Basic,M,0,Single,24,10,1,425.266308,Medsize,0,1,0,0,0
2833.980142,Basic,F,94812,Married,11,40,1,121.025058,Medsize,0,1,0,0,0
5099.513147,Basic,F,0,Married,28,77,3,336,Small,1,1,0,0,0
2471.441785,Basic,M,0,Single,32,14,1,504,Small,0,1,0,0,0
2814.438036,Basic,F,30703,Married,15,58,1,336,Medsize,0,1,0,0,0
5213.068893,Basic,F,12613,Divorced,6,81,3,336,Small,0,1,0,0,0
2772.502139,Basic,M,68463,Married,19,67,1,336,Medsize,1,1,0,0,0
18061.91837,Basic,F,13164,Single,0,45,2,75.393383,Medsize,0,1,0,0,0
14837.50253,Basic,M,0,Single,18,46,2,712.619939,Medsize,0,1,0,0,0
14194.15441,Basic,F,88178,Married,32,78,2,336,Medsize,0,1,0,0,0
24108.30057,Basic,F,17257,Single,1,88,2,551.132139,Small,0,1,0,0,0
5638.046345,Basic,F,70492,Divorced,29,82,7,328.362698,Medsize,0,1,0,0,0
5498.661301,Basic,M,33191,Married,9,80,9,443.53718,Medsize,0,1,0,0,0
2791.880258,Basic,M,72389,Married,3,76,1,206.158416,Medsize,0,1,0,0,0
8436.350708,Basic,F,49182,Married,6,86,2,165.410515,Medsize,0,1,0,0,0
